frame_idx,timestamp,capture_ms,yolov8_ms,yoloworld_ms,annotate_ms
1718,2026-06-02T17:00:36,2.939,62.742,120.078,6.992
1719,2026-06-02T17:00:36,67.821,51.392,129.377,6.096
1720,2026-06-02T17:00:37,33.358,49.524,120.092,5.849
1721,2026-06-02T17:00:37,2.835,46.297,124.219,6.444
1722,2026-06-02T17:00:37,3.316,65.976,141.545,8.576
1723,2026-06-02T17:00:37,71.711,49.535,125.330,7.412
1724,2026-06-02T17:00:37,25.192,53.848,125.965,6.756
1725,2026-06-02T17:00:38,14.279,51.494,135.350,7.725
1726,2026-06-02T17:00:38,4.277,70.089,152.645,7.926
1727,2026-06-02T17:00:38,3.660,53.984,123.059,8.386
1728,2026-06-02T17:00:39,3.033,52.782,121.029,7.061
1729,2026-06-02T17:00:39,6.274,50.392,123.052,5.475
1730,2026-06-02T17:00:39,3.016,50.516,126.200,6.974
1731,2026-06-02T17:00:39,27.116,50.794,119.775,6.968
1732,2026-06-02T17:00:39,3.100,57.017,115.409,7.110
1733,2026-06-02T17:00:39,83.617,53.942,115.220,5.608
1734,2026-06-02T17:00:40,16.327,51.556,118.863,5.608
1735,2026-06-02T17:00:40,30.492,53.834,120.207,5.848
1736,2026-06-02T17:00:40,3.157,50.324,129.349,6.682
1737,2026-06-02T17:00:40,57.804,51.686,128.825,6.535
1738,2026-06-02T17:00:40,37.396,49.135,121.952,6.726
1739,2026-06-02T17:00:41,2.939,48.528,118.375,6.923
1740,2026-06-02T17:00:41,3.390,49.123,123.837,6.542
1741,2026-06-02T17:00:41,3.570,51.505,127.266,6.046
1742,2026-06-02T17:00:41,3.386,53.140,116.639,6.372
1743,2026-06-02T17:00:41,3.300,50.695,123.120,6.950
1744,2026-06-02T17:00:41,53.917,51.076,119.870,6.495
1745,2026-06-02T17:00:42,2.969,51.176,119.853,7.161
1746,2026-06-02T17:00:42,3.113,51.091,121.154,6.959
1747,2026-06-02T17:00:42,3.052,52.511,123.184,8.766
1748,2026-06-02T17:00:42,2.992,49.374,121.715,7.375
1749,2026-06-02T17:00:42,60.371,54.599,114.533,6.763
1750,2026-06-02T17:00:43,69.511,60.740,129.551,6.837
1751,2026-06-02T17:00:43,88.481,55.603,120.332,5.875
1752,2026-06-02T17:00:43,17.127,49.078,125.999,7.230
1753,2026-06-02T17:00:43,52.517,55.866,124.441,6.163
1754,2026-06-02T17:00:43,14.034,55.284,121.663,7.430
1755,2026-06-02T17:00:44,60.453,48.809,120.420,5.875
1756,2026-06-02T17:00:44,3.089,44.109,127.689,6.860
1757,2026-06-02T17:00:44,45.099,53.407,117.195,6.856
1758,2026-06-02T17:00:44,75.416,50.107,125.052,5.435
1759,2026-06-02T17:00:44,29.572,57.473,124.536,6.031
1760,2026-06-02T17:00:45,3.526,52.430,121.453,6.837
1761,2026-06-02T17:00:45,3.144,47.070,121.254,7.580
1762,2026-06-02T17:00:45,3.359,51.133,124.112,5.758
1763,2026-06-02T17:00:45,2.962,46.286,115.900,4.897
1764,2026-06-02T17:00:45,59.424,51.348,129.911,7.455
1765,2026-06-02T17:00:45,59.665,54.967,129.433,7.401
1766,2026-06-02T17:00:46,24.299,51.602,118.104,5.962
1767,2026-06-02T17:00:46,56.448,45.250,125.838,7.369
1768,2026-06-02T17:00:46,2.861,53.147,123.224,6.196
1769,2026-06-02T17:00:46,7.766,56.304,118.724,7.727
1770,2026-06-02T17:00:46,63.543,50.359,119.983,6.483
1771,2026-06-02T17:00:47,3.384,53.303,123.889,6.459
1772,2026-06-02T17:00:47,25.272,52.992,132.186,8.143
1773,2026-06-02T17:00:47,59.882,58.895,126.255,5.880
1774,2026-06-02T17:00:47,3.061,43.521,115.700,6.514
1775,2026-06-02T17:00:47,3.108,56.784,136.151,6.595
1776,2026-06-02T17:00:48,63.598,62.951,129.655,6.765
1777,2026-06-02T17:00:48,3.732,55.590,139.209,6.469
1778,2026-06-02T17:00:48,3.003,54.883,131.672,6.310
1779,2026-06-02T17:00:48,3.267,50.857,122.969,6.997
1780,2026-06-02T17:00:48,3.747,48.982,126.654,6.277
1781,2026-06-02T17:00:49,3.110,52.545,132.839,6.527
1782,2026-06-02T17:00:49,17.158,46.168,121.469,7.683
1783,2026-06-02T17:00:49,3.036,53.267,129.804,6.573
1784,2026-06-02T17:00:49,3.257,55.306,126.730,6.079
1785,2026-06-02T17:00:49,3.309,52.134,118.293,5.780
1786,2026-06-02T17:00:50,20.042,53.178,125.218,5.197
1787,2026-06-02T17:00:50,28.747,64.475,123.292,6.721
1788,2026-06-02T17:00:50,2.767,52.378,121.218,6.262
1789,2026-06-02T17:00:50,14.055,48.390,120.335,7.396
1790,2026-06-02T17:00:50,3.285,49.179,120.136,7.070
1791,2026-06-02T17:00:50,3.074,49.983,125.759,6.247
1792,2026-06-02T17:00:51,8.950,47.335,138.079,7.305
1793,2026-06-02T17:00:51,3.470,48.400,121.174,5.615
1794,2026-06-02T17:00:51,220.855,49.594,126.808,5.495
1795,2026-06-02T17:00:51,22.320,56.797,122.778,5.357
1796,2026-06-02T17:00:51,4.971,53.279,121.837,5.152
1797,2026-06-02T17:00:52,3.157,49.775,125.657,7.344
1798,2026-06-02T17:00:52,60.576,58.575,117.456,5.961
1799,2026-06-02T17:00:52,3.082,51.933,131.163,5.931
1800,2026-06-02T17:00:52,58.961,53.902,121.381,5.671
1801,2026-06-02T17:00:52,26.207,53.644,115.106,6.120
1802,2026-06-02T17:00:52,74.415,48.644,118.052,6.902
1803,2026-06-02T17:00:53,10.417,59.554,129.150,5.813
1804,2026-06-02T17:00:53,16.931,59.020,134.509,5.364
1805,2026-06-02T17:00:53,112.160,55.239,129.961,5.263
1806,2026-06-02T17:00:53,22.107,51.723,124.940,5.901
1807,2026-06-02T17:00:53,99.232,53.908,128.021,6.188
1808,2026-06-02T17:00:54,37.507,57.777,127.052,5.914
1809,2026-06-02T17:00:54,89.418,55.305,122.380,6.005
1810,2026-06-02T17:00:54,19.652,56.612,117.198,6.198
1811,2026-06-02T17:00:54,3.696,50.520,123.641,6.282
1812,2026-06-02T17:00:54,78.965,50.373,119.490,7.250
1813,2026-06-02T17:00:55,35.356,49.584,121.115,5.425
1814,2026-06-02T17:00:55,19.333,53.176,123.330,6.300
1815,2026-06-02T17:00:55,5.572,45.143,127.792,5.461
1816,2026-06-02T17:00:55,15.836,50.662,116.629,6.702
1817,2026-06-02T17:00:55,163.128,55.744,119.199,7.049
1818,2026-06-02T17:00:55,112.451,53.086,126.573,6.500
1819,2026-06-02T17:00:56,314.334,48.718,126.264,5.615
1820,2026-06-02T17:00:56,29.270,48.950,120.863,6.182
1821,2026-06-02T17:00:56,119.135,49.049,120.912,5.799
1822,2026-06-02T17:00:56,3.024,51.441,119.375,6.489
1823,2026-06-02T17:00:57,486.740,48.789,120.693,5.573
1824,2026-06-02T17:00:57,290.509,53.891,151.569,5.542
1825,2026-06-02T17:00:57,9.952,57.020,120.743,5.949
1826,2026-06-02T17:00:57,96.696,53.452,125.604,5.393
1827,2026-06-02T17:00:57,108.550,57.170,128.436,5.745
1828,2026-06-02T17:00:58,69.027,52.016,120.254,6.402
1829,2026-06-02T17:00:58,3.286,45.477,114.443,6.054
1830,2026-06-02T17:00:58,92.206,55.085,119.312,5.502
1831,2026-06-02T17:00:58,226.159,50.766,129.531,5.983
1832,2026-06-02T17:00:58,28.535,54.538,121.421,6.124
1833,2026-06-02T17:00:59,54.941,49.904,125.202,6.044
1834,2026-06-02T17:00:59,20.950,49.913,121.896,6.065
1835,2026-06-02T17:00:59,56.275,48.365,130.907,5.657
1836,2026-06-02T17:00:59,40.351,54.841,123.818,6.027
1837,2026-06-02T17:00:59,34.658,47.826,120.831,6.251
1838,2026-06-02T17:01:00,12.170,63.562,125.060,5.665
1839,2026-06-02T17:01:00,356.486,53.977,122.383,5.302
1840,2026-06-02T17:01:00,488.645,52.171,131.747,5.256
1841,2026-06-02T17:01:01,444.146,67.920,128.721,5.823
1842,2026-06-02T17:01:01,11.094,51.800,127.066,7.244
1843,2026-06-02T17:01:01,45.450,56.957,127.915,6.066
1844,2026-06-02T17:01:01,14.115,57.037,120.120,5.620
1845,2026-06-02T17:01:01,4.741,44.578,125.046,5.552
1846,2026-06-02T17:01:02,3.031,49.129,125.123,5.685
1847,2026-06-02T17:01:02,3.374,48.300,123.332,6.308
1848,2026-06-02T17:01:02,3.024,53.228,115.097,5.378
1849,2026-06-02T17:01:02,34.731,61.254,121.657,5.317
1850,2026-06-02T17:01:02,9.413,54.754,121.418,5.890
1851,2026-06-02T17:01:03,492.402,64.726,124.690,5.751
1852,2026-06-02T17:01:03,4.148,50.049,112.655,6.321
1853,2026-06-02T17:01:03,524.240,54.188,123.138,5.383
1854,2026-06-02T17:01:03,8.108,58.213,124.730,5.305
1855,2026-06-02T17:01:04,3.027,51.845,131.236,5.434
1856,2026-06-02T17:01:04,7.277,61.075,117.822,5.956
1857,2026-06-02T17:01:04,4.382,53.605,125.037,7.756
1858,2026-06-02T17:01:04,328.647,52.929,117.840,6.869
1859,2026-06-02T17:01:04,7.676,53.133,118.795,5.381
1860,2026-06-02T17:01:05,3.093,48.369,113.962,5.957
1861,2026-06-02T17:01:05,221.430,47.277,126.802,6.146
1862,2026-06-02T17:01:05,3.844,50.732,121.636,5.951
1863,2026-06-02T17:01:05,15.890,51.071,137.020,6.137
1864,2026-06-02T17:01:05,3.781,46.380,126.611,5.441
1865,2026-06-02T17:01:06,403.295,46.955,124.443,5.738
1866,2026-06-02T17:01:06,107.247,58.189,121.302,5.908
1867,2026-06-02T17:01:06,34.535,50.223,122.099,6.084
1868,2026-06-02T17:01:06,3.261,47.450,121.092,5.946
1869,2026-06-02T17:01:06,119.300,48.932,121.660,5.662
1870,2026-06-02T17:01:07,21.091,53.495,127.165,5.715
1871,2026-06-02T17:01:07,3.251,51.280,124.392,5.734
1872,2026-06-02T17:01:07,100.232,56.065,114.576,5.960
1873,2026-06-02T17:01:07,28.952,48.288,129.070,5.754
1874,2026-06-02T17:01:07,198.565,57.616,120.497,5.298
1875,2026-06-02T17:01:08,306.498,52.251,116.579,6.376
1876,2026-06-02T17:01:08,66.300,49.691,120.398,5.234
1877,2026-06-02T17:01:08,92.929,52.589,111.043,7.654
1878,2026-06-02T17:01:08,15.141,51.061,124.807,6.929
1879,2026-06-02T17:01:08,59.342,52.101,134.582,6.030
1880,2026-06-02T17:01:08,49.334,47.581,122.906,5.502
1881,2026-06-02T17:01:09,539.042,70.053,140.448,6.095
1882,2026-06-02T17:01:09,191.011,56.369,118.135,7.465
1883,2026-06-02T17:01:09,54.365,50.306,123.029,5.668
1884,2026-06-02T17:01:10,503.313,49.051,115.188,6.661
1885,2026-06-02T17:01:10,148.439,51.409,121.187,7.293
1886,2026-06-02T17:01:10,286.545,51.855,119.365,6.371
1887,2026-06-02T17:01:10,41.846,54.620,121.713,5.864
1888,2026-06-02T17:01:11,3.225,58.070,113.889,5.889
1889,2026-06-02T17:01:11,96.258,50.490,122.950,6.249
1890,2026-06-02T17:01:11,3.108,50.177,130.263,5.358
1891,2026-06-02T17:01:11,25.800,52.875,124.188,5.998
1892,2026-06-02T17:01:11,8.624,49.960,115.373,7.919
1893,2026-06-02T17:01:11,3.328,50.945,127.998,5.634
1894,2026-06-02T17:01:12,96.230,51.390,125.466,6.187
1895,2026-06-02T17:01:12,3.380,57.495,126.556,7.002
1896,2026-06-02T17:01:12,3.054,52.052,124.339,7.754
1897,2026-06-02T17:01:12,3.237,50.303,121.403,6.514
1898,2026-06-02T17:01:13,505.449,57.463,126.451,7.450
1899,2026-06-02T17:01:13,3.622,54.130,121.587,6.592
1900,2026-06-02T17:01:13,3.118,58.476,125.930,6.471
1901,2026-06-02T17:01:13,2.983,55.583,123.287,7.873
1902,2026-06-02T17:01:13,40.018,55.267,125.333,8.401
1903,2026-06-02T17:01:14,3.193,59.856,119.037,8.451
1904,2026-06-02T17:01:14,425.037,52.044,114.961,8.157
1905,2026-06-02T17:01:14,207.252,53.723,129.341,8.275
1906,2026-06-02T17:01:14,20.168,54.562,132.910,7.549
1907,2026-06-02T17:01:15,33.146,56.130,141.347,9.331
1908,2026-06-02T17:01:15,40.510,53.169,122.502,7.394
1909,2026-06-02T17:01:15,5.152,50.768,123.494,8.901
1910,2026-06-02T17:01:15,3.009,48.874,123.278,7.029
1911,2026-06-02T17:01:15,3.109,53.979,123.098,6.892
1912,2026-06-02T17:01:16,4.828,45.170,122.076,8.610
1913,2026-06-02T17:01:16,4.170,61.763,112.111,6.122
1914,2026-06-02T17:01:16,3.934,53.265,124.232,6.007
1915,2026-06-02T17:01:16,39.810,52.790,122.652,4.921
1916,2026-06-02T17:01:16,61.642,45.364,117.944,5.962
1917,2026-06-02T17:01:16,204.357,52.661,130.190,6.320
1918,2026-06-02T17:01:17,3.289,46.054,135.397,5.952
1919,2026-06-02T17:01:17,3.242,47.220,133.537,5.757
1920,2026-06-02T17:01:17,2.946,67.705,120.811,6.569
1921,2026-06-02T17:01:17,9.774,49.502,127.542,6.301
1922,2026-06-02T17:01:17,35.628,49.774,126.529,5.851
1923,2026-06-02T17:01:18,3.286,47.095,129.612,7.359
1924,2026-06-02T17:01:18,22.496,59.140,122.587,6.540
1925,2026-06-02T17:01:18,3.346,48.772,116.654,9.044
1926,2026-06-02T17:01:18,3.037,48.035,120.939,6.347
1927,2026-06-02T17:01:18,3.054,50.224,126.960,9.173
1928,2026-06-02T17:01:19,13.601,60.857,124.011,6.288
1929,2026-06-02T17:01:19,2.951,50.037,132.507,6.536
1930,2026-06-02T17:01:19,3.096,53.592,121.099,6.166
1931,2026-06-02T17:01:19,40.489,50.512,119.379,7.621
1932,2026-06-02T17:01:19,4.030,51.481,114.761,8.116
1933,2026-06-02T17:01:20,3.023,56.253,123.882,6.539
1934,2026-06-02T17:01:20,3.065,53.746,119.752,6.635
1935,2026-06-02T17:01:20,3.164,55.729,120.775,5.930
1936,2026-06-02T17:01:20,2.925,52.520,129.061,6.379
1937,2026-06-02T17:01:20,24.664,52.754,123.964,7.486
1938,2026-06-02T17:01:20,3.108,64.966,118.710,6.658
1939,2026-06-02T17:01:21,518.405,64.551,122.498,6.019
1940,2026-06-02T17:01:21,8.197,55.418,124.337,5.428
1941,2026-06-02T17:01:21,6.305,43.616,120.934,6.238
1942,2026-06-02T17:01:21,55.749,55.372,120.733,6.939
1943,2026-06-02T17:01:22,3.168,59.599,125.149,6.379
1944,2026-06-02T17:01:22,26.924,50.923,126.352,6.002
1945,2026-06-02T17:01:22,7.650,47.343,116.953,6.343
1946,2026-06-02T17:01:22,3.401,55.232,120.307,6.999
1947,2026-06-02T17:01:22,3.311,53.366,119.389,6.551
1948,2026-06-02T17:01:23,5.889,53.737,120.363,6.133
1949,2026-06-02T17:01:23,3.411,47.025,120.260,7.161
1950,2026-06-02T17:01:23,460.330,56.771,120.012,6.604
1951,2026-06-02T17:01:23,61.947,52.969,121.356,7.179
1952,2026-06-02T17:01:23,73.444,50.128,130.512,7.514
1953,2026-06-02T17:01:24,29.815,55.929,133.440,6.945
1954,2026-06-02T17:01:24,3.012,57.962,131.202,7.119
1955,2026-06-02T17:01:24,65.203,58.171,126.161,6.686
1956,2026-06-02T17:01:24,81.529,48.932,123.599,7.609
1957,2026-06-02T17:01:24,50.291,48.223,114.234,6.840
1958,2026-06-02T17:01:25,2.922,53.849,114.132,6.943
1959,2026-06-02T17:01:25,3.268,51.720,122.068,8.728
1960,2026-06-02T17:01:25,505.225,58.445,125.152,6.348
1961,2026-06-02T17:01:26,3.044,50.461,122.522,6.178
1962,2026-06-02T17:01:26,3.244,45.806,125.769,6.849
1963,2026-06-02T17:01:26,69.742,56.674,115.423,6.796
1964,2026-06-02T17:01:26,70.596,63.406,122.331,6.784
1965,2026-06-02T17:01:26,150.980,58.235,133.074,6.152
1966,2026-06-02T17:01:26,13.483,55.693,123.329,6.444
1967,2026-06-02T17:01:27,122.326,56.159,120.679,8.167
1968,2026-06-02T17:01:27,3.505,53.101,117.091,7.056
1969,2026-06-02T17:01:27,3.229,53.760,126.298,6.040
1970,2026-06-02T17:01:27,4.278,49.391,119.917,6.454
1971,2026-06-02T17:01:27,11.966,46.858,108.942,6.294
1972,2026-06-02T17:01:28,25.633,55.108,111.475,6.072
1973,2026-06-02T17:01:28,73.183,49.809,119.584,5.704
1974,2026-06-02T17:01:28,8.997,51.474,114.618,5.248
1975,2026-06-02T17:01:28,3.114,43.391,122.073,6.569
1976,2026-06-02T17:01:28,15.360,48.503,117.082,6.245
1977,2026-06-02T17:01:29,290.782,50.141,117.497,6.545
1978,2026-06-02T17:01:29,20.711,45.864,126.007,5.348
1979,2026-06-02T17:01:29,25.859,48.411,115.201,5.268
1980,2026-06-02T17:01:29,3.121,51.706,130.402,6.804
1981,2026-06-02T17:01:29,18.717,49.943,121.091,5.611
1982,2026-06-02T17:01:29,79.416,51.204,121.441,6.351
1983,2026-06-02T17:01:30,3.273,71.038,125.506,5.177
1984,2026-06-02T17:01:30,3.240,44.079,117.710,6.803
1985,2026-06-02T17:01:30,3.260,50.487,117.977,6.147
1986,2026-06-02T17:01:30,3.285,67.192,120.806,6.004
1987,2026-06-02T17:01:30,2.970,51.127,113.461,5.857
1988,2026-06-02T17:01:31,24.791,51.961,112.861,5.855
1989,2026-06-02T17:01:31,3.353,45.816,118.756,6.800
1990,2026-06-02T17:01:31,2.969,45.824,114.682,5.264
1991,2026-06-02T17:01:31,29.148,51.225,123.316,5.934
1992,2026-06-02T17:01:31,24.763,50.473,116.967,6.135
1993,2026-06-02T17:01:31,3.824,54.919,109.553,6.968
1994,2026-06-02T17:01:32,3.357,45.644,110.271,5.148
1995,2026-06-02T17:01:32,3.380,53.454,123.744,6.236
1996,2026-06-02T17:01:32,3.547,47.377,115.809,5.639
1997,2026-06-02T17:01:32,3.260,47.913,119.868,6.018
1998,2026-06-02T17:01:32,15.222,49.901,114.490,7.166
1999,2026-06-02T17:01:32,4.947,53.976,112.263,5.923
2000,2026-06-02T17:01:33,3.003,59.098,119.844,5.789
2001,2026-06-02T17:01:33,7.530,45.310,128.914,6.558
2002,2026-06-02T17:01:33,3.267,50.989,124.446,6.283
2003,2026-06-02T17:01:33,26.041,52.167,119.409,6.499
2004,2026-06-02T17:01:33,6.006,45.805,125.525,6.387
2005,2026-06-02T17:01:34,18.319,51.579,116.397,6.779
2006,2026-06-02T17:01:34,68.388,48.769,110.702,6.742
2007,2026-06-02T17:01:34,3.304,53.421,119.384,6.350
2008,2026-06-02T17:01:34,8.950,50.342,127.309,6.359
2009,2026-06-02T17:01:34,37.088,49.457,120.597,5.987
2010,2026-06-02T17:01:34,33.043,46.485,122.145,6.696
2011,2026-06-02T17:01:35,50.246,47.727,122.639,6.043
2012,2026-06-02T17:01:35,2.970,50.399,123.192,7.013
2013,2026-06-02T17:01:35,30.464,56.972,121.032,5.912
2014,2026-06-02T17:01:35,76.775,53.233,128.986,6.632
2015,2026-06-02T17:01:35,96.673,52.998,124.395,6.445
2016,2026-06-02T17:01:36,3.363,52.487,114.565,6.801
2017,2026-06-02T17:01:36,27.731,50.885,118.617,6.446
2018,2026-06-02T17:01:36,20.048,47.253,118.531,7.651
2019,2026-06-02T17:01:36,37.201,50.922,115.444,6.034
2020,2026-06-02T17:01:36,27.862,46.585,117.536,6.911
2021,2026-06-02T17:01:36,16.666,45.772,116.214,6.387
2022,2026-06-02T17:01:37,3.091,45.796,118.078,6.581
2023,2026-06-02T17:01:37,2.962,54.860,123.512,6.041
2024,2026-06-02T17:01:37,30.457,46.315,121.920,6.820
2025,2026-06-02T17:01:37,3.475,48.823,115.480,7.127
2026,2026-06-02T17:01:37,15.494,53.638,123.260,6.974
2027,2026-06-02T17:01:38,269.922,49.040,117.490,7.704
2028,2026-06-02T17:01:38,3.438,47.798,125.003,5.951
2029,2026-06-02T17:01:38,5.450,51.870,119.201,6.752
2030,2026-06-02T17:01:38,27.574,47.862,120.647,6.162
2031,2026-06-02T17:01:38,3.087,50.732,120.076,6.857
2032,2026-06-02T17:01:39,65.445,54.289,112.488,6.725
2033,2026-06-02T17:01:39,67.077,47.336,116.787,6.505
2034,2026-06-02T17:01:39,75.114,48.367,111.815,6.085
2035,2026-06-02T17:01:39,2.942,54.546,120.541,5.976
2036,2026-06-02T17:01:39,68.968,43.979,118.169,6.254
2037,2026-06-02T17:01:39,3.069,50.575,126.674,5.676
2038,2026-06-02T17:01:40,71.419,47.678,120.708,6.163
2039,2026-06-02T17:01:40,3.306,49.098,145.335,6.316
2040,2026-06-02T17:01:40,3.149,56.168,116.771,6.020
2041,2026-06-02T17:01:40,94.188,51.202,117.533,6.956
2042,2026-06-02T17:01:40,3.712,48.787,121.983,7.440
2043,2026-06-02T17:01:41,3.154,56.828,111.933,7.395
2044,2026-06-02T17:01:41,110.126,50.355,125.187,7.418
2045,2026-06-02T17:01:41,4.541,53.295,122.864,7.663
2046,2026-06-02T17:01:41,3.270,50.261,116.756,6.634
2047,2026-06-02T17:01:41,2.998,44.845,123.795,7.406
2048,2026-06-02T17:01:41,29.767,53.052,129.554,6.784
2049,2026-06-02T17:01:42,3.169,50.891,118.611,5.896
2050,2026-06-02T17:01:42,3.283,48.766,121.492,6.756
2051,2026-06-02T17:01:42,37.513,47.671,121.794,7.215
2052,2026-06-02T17:01:42,3.469,53.918,124.462,6.782
2053,2026-06-02T17:01:42,3.285,58.108,127.038,6.633
2054,2026-06-02T17:01:43,3.152,58.448,130.683,6.605
2055,2026-06-02T17:01:43,3.497,45.616,131.598,6.874
2056,2026-06-02T17:01:43,71.997,51.359,122.930,5.685
2057,2026-06-02T17:01:43,2.986,47.508,121.473,7.153
2058,2026-06-02T17:01:43,58.147,47.340,119.344,6.781
2059,2026-06-02T17:01:44,74.774,50.444,129.759,7.292
2060,2026-06-02T17:01:44,85.523,47.451,121.631,6.236
2061,2026-06-02T17:01:44,18.300,51.831,122.588,6.836
2062,2026-06-02T17:01:44,3.162,49.370,118.700,6.352
2063,2026-06-02T17:01:44,60.541,51.323,114.677,7.206
2064,2026-06-02T17:01:44,46.833,54.705,119.226,6.171
2065,2026-06-02T17:01:45,3.490,46.079,126.256,6.829
2066,2026-06-02T17:01:45,5.443,51.949,112.811,5.752
2067,2026-06-02T17:01:45,79.631,55.474,115.925,5.171
2068,2026-06-02T17:01:45,44.599,48.041,121.804,5.405
2069,2026-06-02T17:01:45,7.533,46.612,112.859,5.005
2070,2026-06-02T17:01:46,50.883,50.566,125.077,5.689
2071,2026-06-02T17:01:46,42.154,50.072,118.654,6.301
2072,2026-06-02T17:01:46,47.114,50.261,119.395,5.700
2073,2026-06-02T17:01:46,3.004,52.033,113.661,5.628
2074,2026-06-02T17:01:46,2.938,57.573,116.292,4.912
2075,2026-06-02T17:01:47,3.127,45.424,116.771,5.387
2076,2026-06-02T17:01:47,3.565,48.712,114.019,6.345
2077,2026-06-02T17:01:47,8.679,55.650,121.699,5.780
2078,2026-06-02T17:01:47,3.486,57.093,120.370,6.297
2079,2026-06-02T17:01:47,28.830,51.373,123.906,6.575
2080,2026-06-02T17:01:48,2.889,52.036,127.691,6.198
2081,2026-06-02T17:01:48,3.250,48.740,124.152,7.353
2082,2026-06-02T17:01:48,3.415,50.713,124.814,8.242
2083,2026-06-02T17:01:48,31.021,57.961,126.291,7.700
2084,2026-06-02T17:01:48,3.728,47.881,132.769,6.529
2085,2026-06-02T17:01:48,60.047,51.918,123.981,6.971
2086,2026-06-02T17:01:49,15.154,50.378,130.341,6.467
2087,2026-06-02T17:01:49,89.301,48.849,117.510,7.318
2088,2026-06-02T17:01:49,336.055,45.654,119.328,6.719
2089,2026-06-02T17:01:49,3.150,64.232,121.943,5.884
2090,2026-06-02T17:01:49,24.187,48.862,121.250,6.088
2091,2026-06-02T17:01:50,5.504,53.944,128.588,6.496
2092,2026-06-02T17:01:50,10.799,52.128,117.932,6.770
2093,2026-06-02T17:01:50,2.933,52.707,122.269,5.650
2094,2026-06-02T17:01:50,6.138,53.255,117.386,5.895
2095,2026-06-02T17:01:51,3.217,52.180,122.388,5.873
2096,2026-06-02T17:01:51,21.134,50.889,123.455,5.320
2097,2026-06-02T17:01:51,3.283,54.074,122.412,7.326
2098,2026-06-02T17:01:51,9.921,52.793,133.729,5.311
2099,2026-06-02T17:01:51,87.578,49.950,119.894,5.603
2100,2026-06-02T17:01:52,3.032,57.014,121.059,5.349
2101,2026-06-02T17:01:52,19.239,44.211,121.503,5.353
2102,2026-06-02T17:01:52,3.381,58.520,117.791,6.032
2103,2026-06-02T17:01:52,80.474,51.223,124.453,6.112
2104,2026-06-02T17:01:52,17.491,43.791,123.403,5.369
2105,2026-06-02T17:01:52,14.293,51.824,122.517,5.854
2106,2026-06-02T17:01:53,90.061,53.138,128.972,6.217
2107,2026-06-02T17:01:53,47.322,46.501,127.936,6.441
2108,2026-06-02T17:01:53,75.396,48.342,113.912,6.685
2109,2026-06-02T17:01:53,3.146,52.201,123.219,6.946
2110,2026-06-02T17:01:53,67.145,50.569,119.461,6.222
2111,2026-06-02T17:01:54,21.979,51.077,123.034,5.618
2112,2026-06-02T17:01:54,3.077,57.529,131.307,6.199
2113,2026-06-02T17:01:54,3.018,47.766,121.062,5.541
2114,2026-06-02T17:01:54,3.053,48.943,116.351,5.838
2115,2026-06-02T17:01:54,286.504,50.981,112.330,5.795
2116,2026-06-02T17:01:54,3.208,51.937,125.824,5.542
2117,2026-06-02T17:01:55,4.603,42.024,123.910,6.137
2118,2026-06-02T17:01:55,9.122,56.596,123.464,4.941
2119,2026-06-02T17:01:55,75.002,48.613,127.180,5.572
2120,2026-06-02T17:01:55,63.178,51.636,123.726,6.106
2121,2026-06-02T17:01:55,62.028,49.318,116.058,5.896
2122,2026-06-02T17:01:56,25.702,47.725,130.179,6.061
2123,2026-06-02T17:01:56,61.083,50.761,128.903,6.333
2124,2026-06-02T17:01:56,100.007,60.170,124.610,5.172
2125,2026-06-02T17:01:56,134.183,46.749,123.758,5.809
2126,2026-06-02T17:01:56,18.672,50.752,127.513,5.830
2127,2026-06-02T17:01:57,3.306,50.569,121.409,6.956
2128,2026-06-02T17:01:57,81.669,51.280,123.207,6.351
2129,2026-06-02T17:01:57,63.274,51.557,119.262,6.132
2130,2026-06-02T17:01:57,26.015,59.592,122.679,6.251
2131,2026-06-02T17:01:57,71.768,49.367,120.663,6.108
2132,2026-06-02T17:01:57,67.042,61.513,125.692,6.361
2133,2026-06-02T17:01:58,3.294,53.182,122.237,7.202
2134,2026-06-02T17:01:58,26.617,53.341,133.724,6.982
2135,2026-06-02T17:01:58,3.430,54.899,127.701,7.979
2136,2026-06-02T17:01:58,19.637,49.220,124.321,6.277
2137,2026-06-02T17:01:58,2.874,58.427,133.092,6.756
